Date,"ï»¿""Symbol""",Series,PrevClose,OpenPrice,HighPrice,LowPrice,LastPrice,ClosePrice,AveragePrice,TotalTradedQuantity,TurnoverInRs,No.ofTrades,DeliverableQty,%DlyQttoTradedQty
2016-05-19,HCLTECH,EQ,742.25,738.0,744.0,727.5,728.1,730.1,735.27,1745341,1283290874.0,55685,1215581.0,69.65
2016-05-20,HCLTECH,EQ,730.1,729.0,740.0,729.0,736.75,736.65,736.09,1923380,1415788968.15,57107,1502952.0,78.14
2016-05-23,HCLTECH,EQ,736.65,738.35,739.85,732.0,732.25,733.55,734.4,1038296,762526309.05,66470,792512.0,76.33
2016-05-24,HCLTECH,EQ,733.55,735.0,741.45,730.05,739.6,739.25,737.94,1395015,1029434336.6,47318,1056477.0,75.73
2016-05-25,HCLTECH,EQ,739.25,742.0,750.4,740.15,748.5,749.35,747.23,1686747,1260386736.9,56366,1286829.0,76.29
2016-05-26,HCLTECH,EQ,749.35,751.05,752.0,736.65,741.75,740.9,742.39,3231109,2398751742.15,69698,2514285.0,77.81
2016-05-27,HCLTECH,EQ,740.9,742.6,759.7,742.6,756.0,757.6,753.22,3045095,2293628152.65,65380,2232127.0,73.3
2016-05-30,HCLTECH,EQ,757.6,761.1,763.7,745.2,748.0,747.55,750.69,1593326,1196097519.95,59611,1262424.0,79.23
2016-05-31,HCLTECH,EQ,747.55,748.0,753.35,736.35,739.1,739.8,740.36,15048108,11140952563.2,77186,13794834.0,91.67
2016-06-01,HCLTECH,EQ,739.8,744.0,744.35,731.7,735.8,734.55,737.03,2246778,1655934630.2,46325,1628586.0,72.49
2016-06-02,HCLTECH,EQ,734.55,735.0,739.6,715.5,721.5,721.35,721.53,4293828,3098145309.85,84486,3604682.0,83.95
2016-06-03,HCLTECH,EQ,721.35,725.3,726.45,720.7,722.0,721.9,723.48,1503353,1087642550.2,54588,1176507.0,78.26
2016-06-06,HCLTECH,EQ,721.9,722.0,728.7,715.6,725.25,724.6,722.77,2040535,1474840837.7,38041,1494231.0,73.23
2016-06-07,HCLTECH,EQ,724.6,728.0,731.45,721.6,727.5,726.7,726.57,2492188,1810755887.75,73292,2106241.0,84.51
2016-06-08,HCLTECH,EQ,726.7,729.0,745.0,728.35,744.4,743.5,738.53,1900304,1403440637.25,70602,1446449.0,76.12
2016-06-09,HCLTECH,EQ,743.5,748.7,755.9,744.0,751.1,753.05,751.8,2778851,2089137657.9,98310,2207698.0,79.45
2016-06-10,HCLTECH,EQ,753.05,750.0,758.0,745.95,750.0,751.05,752.68,5785832,4354884310.65,57122,5422070.0,93.71
2016-06-13,HCLTECH,EQ,751.05,745.0,756.0,741.7,754.0,753.65,751.7,2065113,1552350052.35,64366,1125660.0,54.51
2016-06-14,HCLTECH,EQ,753.65,755.0,764.95,744.05,750.1,752.4,752.15,1646371,1238321005.7,43171,1266882.0,76.95
2016-06-15,HCLTECH,EQ,752.4,751.0,757.3,749.95,755.2,755.2,754.78,979272,739135820.8,40375,756473.0,77.25
2016-06-16,HCLTECH,EQ,755.2,752.55,754.0,742.5,746.4,751.7,746.73,1133152,846154137.35,59721,808279.0,71.33
2016-06-17,HCLTECH,EQ,751.7,750.0,755.0,747.85,752.15,753.65,751.53,2717006,2041900312.45,54566,2387761.0,87.88
2016-06-20,HCLTECH,EQ,753.65,749.95,781.45,747.85,769.9,770.65,772.06,4132686,3190689956.65,141265,3223972.0,78.01
2016-06-21,HCLTECH,EQ,770.65,768.5,775.8,766.2,770.0,770.1,770.46,1466470,1129856371.8,61398,1179312.0,80.42
2016-06-22,HCLTECH,EQ,770.1,774.0,774.0,766.3,770.05,770.45,770.45,1567059,1207333746.9,38679,1362529.0,86.95
2016-06-23,HCLTECH,EQ,770.45,770.0,772.0,762.0,770.4,769.8,766.69,1292218,990736966.8,49318,1009003.0,78.08
2016-06-24,HCLTECH,EQ,769.8,743.95,746.7,723.3,742.0,741.85,736.94,3081689,2271027640.25,120409,2210856.0,71.74
2016-06-27,HCLTECH,EQ,741.85,730.2,749.0,721.0,736.0,735.05,736.3,1443753,1063032314.35,78436,929688.0,64.39
2016-06-28,HCLTECH,EQ,735.05,729.0,737.5,711.15,712.85,713.2,724.55,2842681,2059671187.25,102566,1853462.0,65.2
2016-06-29,HCLTECH,EQ,713.2,715.7,729.95,708.0,728.95,728.45,719.42,2483234,1786490523.7,65712,1323839.0,53.31
2016-06-30,HCLTECH,EQ,728.45,729.2,735.45,726.4,729.7,730.45,730.72,2396993,1751535233.75,81785,1736811.0,72.46
2016-07-01,HCLTECH,EQ,730.45,735.0,736.8,730.0,730.0,731.7,732.84,1011883,741548739.8,50053,754109.0,74.53
2016-07-04,HCLTECH,EQ,731.7,735.0,750.0,734.05,747.45,748.35,744.87,1631809,1215491503.9,53287,1241520.0,76.08
2016-07-05,HCLTECH,EQ,748.35,748.0,748.0,732.2,738.3,738.4,738.81,1867820,1379967696.5,44635,1539990.0,82.45
2016-07-07,HCLTECH,EQ,738.4,741.0,741.0,715.75,717.3,717.1,719.45,3432568,2469544582.2,123012,2796456.0,81.47
2016-07-08,HCLTECH,EQ,717.1,715.0,725.75,715.0,722.5,721.85,721.73,851316,614420879.35,49418,526327.0,61.83
2016-07-11,HCLTECH,EQ,721.85,722.0,726.6,715.05,718.25,716.8,719.05,2124375,1527529376.75,54886,1621927.0,76.35
2016-07-12,HCLTECH,EQ,716.8,718.0,723.3,716.05,722.35,721.35,718.88,1614918,1160939613.15,51833,1205988.0,74.68
2016-07-13,HCLTECH,EQ,721.35,722.5,724.0,716.6,720.0,720.0,720.25,3356550,2417544818.2,32637,2986596.0,88.98
2016-07-14,HCLTECH,EQ,720.0,721.5,729.9,719.6,729.5,728.25,726.08,1084386,787354789.5,26849,718869.0,66.29
2016-07-15,HCLTECH,EQ,728.25,732.9,740.0,710.25,715.45,717.5,723.66,2967531,2147469798.55,75705,1780487.0,60.0
2016-07-18,HCLTECH,EQ,717.5,722.2,724.7,715.0,723.7,722.5,722.05,928673,670545154.5,25153,572790.0,61.68
2016-07-19,HCLTECH,EQ,722.5,717.75,731.7,717.75,731.0,730.15,727.96,1734756,1262841090.25,45442,1355634.0,78.15
2016-07-20,HCLTECH,EQ,730.15,724.9,731.9,716.6,730.9,730.0,724.59,1222225,885611538.65,35104,794576.0,65.01
2016-07-21,HCLTECH,EQ,730.0,730.0,730.9,720.15,725.0,723.55,722.4,885024,639343652.3,19412,548877.0,62.02
2016-07-22,HCLTECH,EQ,723.55,725.0,730.0,721.6,729.5,729.2,727.51,914314,665173389.45,28218,684431.0,74.86
2016-07-25,HCLTECH,EQ,729.2,729.5,741.0,725.0,740.0,740.4,736.09,1488302,1095526801.2,49079,1152955.0,77.47
2016-07-26,HCLTECH,EQ,740.4,738.9,747.4,736.25,746.65,745.25,743.16,1349165,1002650480.6,30980,1076485.0,79.79
2016-07-27,HCLTECH,EQ,745.25,747.0,754.9,742.5,753.4,753.5,749.91,1677289,1257819950.85,29257,1229837.0,73.32
2016-07-28,HCLTECH,EQ,753.5,757.5,758.95,746.1,747.0,750.8,751.16,2277034,1710418092.45,33377,1851665.0,81.32
2016-07-29,HCLTECH,EQ,750.8,749.0,758.0,745.5,752.15,752.95,753.02,847328,638054736.7,24720,534536.0,63.08
2016-08-01,HCLTECH,EQ,752.95,753.0,791.0,752.5,778.0,780.45,773.17,3026539,2340028478.85,77579,1701808.0,56.23
2016-08-02,HCLTECH,EQ,780.45,785.85,804.9,781.15,799.55,800.75,793.75,4700089,3730682954.5,80878,3318256.0,70.6
2016-08-03,HCLTECH,EQ,800.75,857.0,858.5,816.35,825.7,826.15,833.11,9552545,7958305262.35,202091,4108342.0,43.01
2016-08-04,HCLTECH,EQ,826.15,833.0,836.0,820.1,823.0,823.85,827.01,1485837,1228797215.85,57153,678342.0,45.65
2016-08-05,HCLTECH,EQ,823.85,824.8,831.45,817.3,820.6,821.75,824.35,1300356,1071954956.85,54692,891781.0,68.58
2016-08-08,HCLTECH,EQ,821.75,822.0,829.4,811.6,818.0,819.1,819.13,1514566,1240631220.0,53431,1123054.0,74.15
2016-08-09,HCLTECH,EQ,819.1,821.0,824.6,811.05,818.5,816.85,818.1,1240369,1014751370.35,32306,751331.0,60.57
2016-08-10,HCLTECH,EQ,816.85,816.75,820.0,805.55,817.95,818.15,815.62,1152698,940165761.9,27158,732157.0,63.52
2016-08-11,HCLTECH,EQ,818.15,820.0,827.45,813.8,825.05,824.55,822.33,1739623,1430544241.3,33086,1187271.0,68.25
2016-08-12,HCLTECH,EQ,824.55,826.05,835.5,807.0,813.65,814.2,824.16,1651570,1361162212.9,46670,989210.0,59.9
2016-08-16,HCLTECH,EQ,814.2,813.2,823.8,785.55,796.0,792.35,805.29,2244771,1807694263.5,60308,1482587.0,66.05
2016-08-17,HCLTECH,EQ,792.35,790.0,800.85,782.0,784.55,784.55,789.04,2367829,1868318654.8,95093,1705901.0,72.04
2016-08-18,HCLTECH,EQ,784.55,789.8,792.4,780.1,785.0,785.8,787.47,1541722,1214058423.2,86181,1098287.0,71.24
2016-08-19,HCLTECH,EQ,785.8,785.0,794.4,779.6,779.65,781.85,784.11,1309172,1026528619.6,57471,914103.0,69.82
2016-08-22,HCLTECH,EQ,781.85,784.95,787.35,765.0,769.05,772.25,773.46,1346765,1041670672.15,49547,823140.0,61.12
2016-08-23,HCLTECH,EQ,772.25,776.0,795.85,771.6,789.00,791.0,790.24,1707691,1349478324.6,51775,1035840.0,60.66
2016-08-24,HCLTECH,EQ,791.0,795.0,798.35,781.1,792.00,790.35,789.7,1208724,954534127.45,27128,728255.0,60.25
2016-08-25,HCLTECH,EQ,790.35,798.0,805.0,794.05,798.00,798.05,800.06,2212911,1770463031.6,53873,1482009.0,66.97
2016-08-26,HCLTECH,EQ,798.05,798.0,800.45,772.8,779.00,778.75,783.9,1662032,1302867615.4,64434,1159548.0,69.77
2016-08-29,HCLTECH,EQ,778.75,782.95,782.95,751.1,755.10,755.1,758.36,1530452,1160635719.6,72594,891213.0,58.23
2016-08-30,HCLTECH,EQ,755.1,756.0,775.75,753.9,771.00,773.9,770.99,2160269,1665550287.85,64636,1403176.0,64.95
2016-08-31,HCLTECH,EQ,773.9,774.0,793.45,773.05,778.00,778.55,784.08,2792176,2189301648.7,112792,2057888.0,73.70
2016-09-01,HCLTECH,EQ,778.55,781.3,789.55,779.1,784.00,783.8,782.88,1298758,1016765813.15,54256,939492.0,72.34
2016-09-02,HCLTECH,EQ,783.8,786.95,787.5,779.1,783.00,784.55,783.59,1131826,886884020.5,41301,870227.0,76.89
2016-09-06,HCLTECH,EQ,784.55,780.25,788.3,774.7,786.90,785.6,780.95,1522299,1188845780.45,75207,1226336.0,80.56
2016-09-07,HCLTECH,EQ,785.6,791.9,807.0,783.0,784.50,787.1,795.36,1789682,1423447269.55,53502,1113270.0,62.20
2016-09-08,HCLTECH,EQ,787.1,781.5,781.9,750.5,772.00,773.95,768.95,2579366,1983395281.65,99516,1714031.0,66.45
2016-09-09,HCLTECH,EQ,773.95,774.0,789.5,773.0,778.00,780.55,783.53,1467060,1149481824.65,62193,1030333.0,70.23
2016-09-12,HCLTECH,EQ,780.55,772.0,792.1,770.0,780.20,782.7,783.21,2385247,1868144861.85,95988,1644584.0,68.95
2016-09-14,HCLTECH,EQ,782.7,784.65,794.65,775.0,778.50,776.35,785.1,1623566,1274656932.75,48833,1104304.0,68.02
2016-09-15,HCLTECH,EQ,776.35,782.95,784.5,775.0,779.10,779.0,779.14,953499,742905111.35,36650,580327.0,60.86
2016-09-16,HCLTECH,EQ,779.0,782.0,790.95,774.0,784.70,786.35,781.95,2159427,1688573194.3,61889,1600768.0,74.13
2016-09-19,HCLTECH,EQ,786.35,790.0,798.2,781.9,789.00,789.05,792.39,1883283,1492297436.5,57886,1109452.0,58.91
2016-09-20,HCLTECH,EQ,789.05,794.95,795.75,784.5,792.50,792.05,790.49,1515605,1198075066.1,56821,1138817.0,75.14
2016-09-21,HCLTECH,EQ,792.05,793.95,798.0,788.5,788.50,792.6,794.11,1403065,1114185642.15,65336,940458.0,67.03
2016-09-22,HCLTECH,EQ,792.6,799.0,799.95,783.8,793.00,788.85,789.74,1117361,882429725.25,50481,746834.0,66.84
2016-09-23,HCLTECH,EQ,788.85,794.65,804.0,792.4,795.00,797.25,799.42,2605785,2083124400.05,79103,1868945.0,71.72
2016-09-26,HCLTECH,EQ,797.25,795.05,796.95,785.65,788.00,788.95,790.88,1825995,1444138354.15,34719,1504332.0,82.38
2016-09-27,HCLTECH,EQ,788.95,788.95,799.8,784.0,797.15,795.85,790.92,1631598,1290468403.25,55624,1226464.0,75.17
2016-09-28,HCLTECH,EQ,795.85,798.0,801.9,790.0,799.00,796.3,796.87,1533187,1221757672.8,56395,1081995.0,70.57
2016-09-29,HCLTECH,EQ,796.3,799.0,804.6,781.3,788.00,791.05,793.93,2846344,2259784567.5,36859,2129384.0,74.81
2016-09-30,HCLTECH,EQ,791.05,797.0,804.0,787.0,800.00,799.9,798.07,1831300,1461498491.8,51340,1348845.0,73.66
2016-10-03,HCLTECH,EQ,799.9,805.0,812.0,794.4,811.00,808.6,802.73,1516868,1217632556.3,62820,986175.0,65.01
2016-10-04,HCLTECH,EQ,808.6,812.5,821.0,810.0,817.20,818.15,817.02,1506687,1230988259.3,55822,1083148.0,71.89
2016-10-05,HCLTECH,EQ,818.15,818.25,823.25,806.25,815.00,816.0,814.31,798470,650202069.85,34096,408798.0,51.20
2016-10-06,HCLTECH,EQ,816.0,816.0,816.75,797.2,803.60,801.55,801.49,1588731,1273348030.7,46179,1014666.0,63.87
2016-10-07,HCLTECH,EQ,801.55,802.15,809.45,785.3,806.25,806.55,797.9,767927,612730140.45,34843,401269.0,52.25
2016-10-10,HCLTECH,EQ,806.55,802.0,815.85,802.0,813.00,813.0,810.78,769244,623689981.6,19363,372816.0,48.47
2016-10-13,HCLTECH,EQ,813.0,809.8,825.1,790.65,803.00,803.3,801.39,2076011,1663703728.85,62982,1502009.0,72.35
2016-10-14,HCLTECH,EQ,803.3,804.0,822.5,799.85,814.00,812.7,810.63,1376193,1115578512.75,51550,776099.0,56.39
2016-10-17,HCLTECH,EQ,812.7,817.6,818.0,803.0,811.10,808.4,807.24,740093,597432742.7,34684,424178.0,57.31
2016-10-18,HCLTECH,EQ,808.4,812.0,836.4,812.0,833.10,834.8,825.58,1326969,1095524428.2,52399,740097.0,55.77
2016-10-19,HCLTECH,EQ,834.8,834.6,841.65,826.0,830.00,830.55,831.55,2139260,1778904352.15,51113,1398409.0,65.37
2016-10-20,HCLTECH,EQ,830.55,829.55,833.0,812.05,816.40,815.55,819.25,2488727,2038883442.8,45013,1764542.0,70.90
2016-10-21,HCLTECH,EQ,815.55,823.0,848.7,821.25,830.45,831.75,835.67,5141259,4296408606.75,71747,2524235.0,49.10
2016-10-24,HCLTECH,EQ,831.75,831.25,836.9,808.65,811.00,810.65,811.92,1707222,1386131543.5,53775,1030554.0,60.36
2016-10-25,HCLTECH,EQ,810.65,806.75,811.5,802.5,803.50,804.55,805.68,1734565,1397503849.55,78941,1329336.0,76.64
2016-10-26,HCLTECH,EQ,804.55,801.7,803.85,787.6,790.70,790.85,793.86,1611775,1279527191.95,71218,1247040.0,77.37
2016-10-27,HCLTECH,EQ,790.85,784.8,786.65,771.3,776.15,774.3,775.39,2025316,1570413456.35,70531,1409753.0,69.61
2016-10-28,HCLTECH,EQ,774.3,774.15,781.2,760.0,765.00,763.15,770.29,2711466,2088608439.55,75308,2084184.0,76.87
2016-10-30,HCLTECH,EQ,763.15,770.0,774.0,765.0,767.25,767.75,768.19,141864,108978256.0,2908,89479.0,63.07
2016-11-01,HCLTECH,EQ,767.75,771.8,776.4,767.0,773.90,772.9,772.05,1098171,847838442.0,58454,809255.0,73.69
2016-11-02,HCLTECH,EQ,772.9,765.0,773.0,763.0,764.40,764.3,766.6,1027083,787358927.1,28366,777031.0,75.65
2016-11-03,HCLTECH,EQ,764.3,765.9,769.25,760.5,760.50,763.1,764.06,1203338,919427919.25,41791,912940.0,75.87
2016-11-04,HCLTECH,EQ,763.1,763.0,799.0,763.0,793.00,794.75,783.6,2841663,2226725195.4,53809,1751575.0,61.64
2016-11-07,HCLTECH,EQ,794.75,800.0,827.5,794.9,814.00,817.2,814.67,2993787,2438938711.7,58240,1974116.0,65.94
2016-11-08,HCLTECH,EQ,817.2,811.0,815.9,791.25,807.50,809.0,804.4,1257371,1011424387.5,47875,698398.0,55.54
2016-11-09,HCLTECH,EQ,809.0,765.0,797.75,763.15,789.95,784.85,786.83,2648398,2083850403.1,68463,1559758.0,58.89
2016-11-10,HCLTECH,EQ,784.85,790.05,805.8,776.0,793.00,789.65,792.02,1822273,1443270636.65,123554,1144767.0,62.82
2016-11-11,HCLTECH,EQ,789.65,784.85,793.0,755.0,766.65,764.1,763.03,2521761,1924190453.75,66879,1604231.0,63.62
2016-11-15,HCLTECH,EQ,764.1,765.0,787.0,736.0,761.50,770.75,767.55,2628788,2017718751.1,84059,1773208.0,67.45
2016-11-16,HCLTECH,EQ,770.75,776.0,787.95,764.25,770.00,773.85,776.09,2281346,1770519720.1,50806,1489680.0,65.30
2016-11-17,HCLTECH,EQ,773.85,766.0,776.0,756.0,760.60,760.15,760.23,2688419,2043812815.7,59938,1989622.0,74.01
2016-11-18,HCLTECH,EQ,760.15,757.6,778.95,757.6,761.00,763.85,769.74,1841117,1417175952.85,93676,1381712.0,75.05
2016-11-21,HCLTECH,EQ,763.85,765.0,779.5,755.2,759.0,758.35,766.59,1077860,826279233.4,42075,507295.0,47.07
2016-11-22,HCLTECH,EQ,758.35,765.0,767.5,755.05,762.4,762.1,763.14,1031823,787430301.75,41064,652049.0,63.19
2016-11-23,HCLTECH,EQ,762.1,763.0,768.7,756.45,765.05,763.45,761.67,900878,686175533.5,30814,566574.0,62.89
2016-11-24,HCLTECH,EQ,763.45,765.0,772.65,753.0,767.15,767.8,764.86,2093744,1601424002.65,76798,1283418.0,61.3
2016-11-25,HCLTECH,EQ,767.8,771.95,812.0,770.05,799.25,801.95,798.51,2738666,2186857178.05,84767,1546507.0,56.47
2016-11-28,HCLTECH,EQ,801.95,806.0,811.15,790.35,805.0,806.05,804.12,1516524,1219469760.75,34782,877008.0,57.83
2016-11-29,HCLTECH,EQ,806.05,806.0,813.7,799.3,808.35,805.3,807.26,823680,664920326.4,33410,484693.0,58.84
2016-11-30,HCLTECH,EQ,805.3,810.0,810.45,798.0,805.0,803.8,803.68,1531730,1231027854.65,57310,1101771.0,71.93
2016-12-01,HCLTECH,EQ,803.8,803.9,806.5,792.0,804.6,803.1,799.03,1256375,1003878243.0,36374,849781.0,67.64
2016-12-02,HCLTECH,EQ,803.1,801.7,816.9,790.0,790.1,793.6,805.4,1051697,847036045.9,54030,421831.0,40.11
2016-12-05,HCLTECH,EQ,793.6,789.55,801.45,782.2,797.4,793.4,791.28,753658,596358235.15,20638,401247.0,53.24
2016-12-06,HCLTECH,EQ,793.4,798.0,801.5,778.4,779.35,780.9,789.32,778814,614732083.2,35223,498022.0,63.95
2016-12-07,HCLTECH,EQ,780.9,786.7,789.1,771.1,788.7,785.35,783.54,810851,635334342.5,37284,466887.0,57.58
2016-12-08,HCLTECH,EQ,785.35,789.0,797.0,783.0,795.4,794.85,792.35,1031818,817560304.4,44713,648998.0,62.9
2016-12-09,HCLTECH,EQ,794.85,797.0,805.9,783.25,802.5,803.3,800.48,1349777,1080464895.65,44787,673155.0,49.87
2016-12-12,HCLTECH,EQ,803.3,796.0,803.55,790.65,800.05,799.8,798.32,1505531,1201891926.95,73606,1058313.0,70.29
2016-12-13,HCLTECH,EQ,799.8,801.05,803.9,791.2,801.0,800.95,796.78,938976,748158279.85,58100,591069.0,62.95
2016-12-14,HCLTECH,EQ,800.95,806.1,824.3,796.25,822.0,820.8,814.67,1860577,1515750718.15,80698,1003772.0,53.95
2016-12-15,HCLTECH,EQ,820.8,822.0,840.0,822.0,830.0,832.15,833.52,2800815,2334542165.2,86562,1705837.0,60.91
2016-12-16,HCLTECH,EQ,832.15,835.8,835.8,815.2,820.6,820.6,820.97,1316441,1080757646.1,49244,808265.0,61.4
2016-12-19,HCLTECH,EQ,820.6,820.6,826.9,815.0,826.0,824.7,822.45,1074079,883376908.5,37947,754265.0,70.22
2016-12-20,HCLTECH,EQ,824.7,825.0,834.15,824.35,831.8,830.15,829.94,1402284,1163811033.4,62031,1041353.0,74.26
2016-12-21,HCLTECH,EQ,830.15,835.0,836.8,816.3,819.0,820.8,826.82,1031894,853195307.7,53689,655333.0,63.51
2016-12-22,HCLTECH,EQ,820.8,818.3,822.9,806.0,815.2,817.1,814.57,791257,644536634.1,20271,462613.0,58.47
2016-12-23,HCLTECH,EQ,817.1,816.0,816.0,791.0,797.25,793.75,800.24,1452634,1162462866.4,37147,911040.0,62.72
2016-12-26,HCLTECH,EQ,793.75,791.9,797.8,783.3,788.35,790.4,791.9,558575,442336730.2,22196,222351.0,39.81
2016-12-27,HCLTECH,EQ,790.4,788.9,809.9,787.0,804.0,804.85,801.95,505709,405551308.75,25032,159743.0,31.59
2016-12-28,HCLTECH,EQ,804.85,810.0,817.75,804.15,809.7,807.05,811.81,717216,582245017.0,42783,420251.0,58.59
2016-12-29,HCLTECH,EQ,807.05,807.1,824.9,805.3,823.0,819.35,818.83,1780001,1457527048.9,79405,1214559.0,68.23
2016-12-30,HCLTECH,EQ,819.35,822.0,830.0,814.9,825.2,827.95,825.08,1025942,846488974.7,50825,594519.0,57.95
2017-01-02,HCLTECH,EQ,827.95,823.0,834.0,822.3,825.75,828.5,830.02,421243,349640715.3,18472,173009.0,41.07
2017-01-03,HCLTECH,EQ,828.5,831.0,837.0,823.5,835.05,835.15,833.1,718533,598610947.3,29583,455716.0,63.42
2017-01-04,HCLTECH,EQ,835.15,835.55,860.0,833.05,859.3,856.95,851.42,2116878,1802347655.65,74651,1326824.0,62.68
2017-01-05,HCLTECH,EQ,856.95,860.0,869.75,840.1,844.55,844.65,857.14,2078807,1781837540.75,66284,1122751.0,54.01
2017-01-06,HCLTECH,EQ,844.65,835.0,840.3,806.75,813.5,814.4,816.81,2795799,2283641427.35,63347,1469371.0,52.56
2017-01-09,HCLTECH,EQ,814.4,806.5,840.15,805.95,835.2,838.3,827.04,1919794,1587752959.5,77553,1108892.0,57.76
2017-01-10,HCLTECH,EQ,838.3,842.7,844.0,834.5,837.0,837.85,838.2,1306967,1095504193.9,56683,831111.0,63.59
2017-01-11,HCLTECH,EQ,837.85,839.5,844.5,826.75,830.05,833.25,833.68,1383056,1153029227.2,61387,966833.0,69.91
2017-01-12,HCLTECH,EQ,833.25,830.05,849.9,830.05,846.05,847.7,843.95,1645278,1388530872.5,61451,1167524.0,70.96
2017-01-13,HCLTECH,EQ,847.7,850.2,857.95,838.6,845.15,850.25,850.0,2286999,1943949867.6,83673,1574367.0,68.84
2017-01-16,HCLTECH,EQ,850.25,847.9,847.9,826.8,828.4,830.55,834.05,1214669,1013091752.35,33513,848044.0,69.82
2017-01-17,HCLTECH,EQ,830.55,827.0,843.5,827.0,835.6,837.75,836.37,2049631,1714243931.55,29226,1706816.0,83.27
2017-01-18,HCLTECH,EQ,837.75,837.5,845.55,836.25,845.0,844.05,841.83,1084391,912872873.5,43522,828361.0,76.39
2017-01-19,HCLTECH,EQ,844.05,844.0,851.45,837.6,840.15,844.15,843.66,1056038,890941588.6,43207,669112.0,63.36
2017-01-20,HCLTECH,EQ,844.15,840.0,845.0,833.7,835.25,838.75,839.75,1109895,932039532.95,34452,829564.0,74.74
2017-01-23,HCLTECH,EQ,838.75,834.0,860.5,828.0,858.75,857.3,850.62,1984508,1688057848.7,54386,1387319.0,69.91
2017-01-24,HCLTECH,EQ,857.3,842.0,854.0,826.9,845.2,848.8,844.89,3695312,3122148547.55,110340,1897519.0,51.35
2017-01-25,HCLTECH,EQ,848.8,853.0,857.3,837.55,838.65,841.25,846.98,1927869,1632866675.8,57298,1252921.0,64.99
2017-01-27,HCLTECH,EQ,841.25,844.0,849.9,840.65,841.25,844.2,844.97,1349564,1140346525.35,43849,1039042.0,76.99
2017-01-30,HCLTECH,EQ,844.2,831.1,842.4,828.1,840.3,840.25,836.55,949534,794335974.1,34703,560090.0,58.99
2017-01-31,HCLTECH,EQ,840.25,835.25,837.3,787.1,804.7,811.15,809.83,4822547,3905423713.45,116281,2566160.0,53.21
2017-02-01,HCLTECH,EQ,811.15,805.0,819.5,778.65,812.0,813.95,792.96,4516615,3581513590.45,136713,2806298.0,62.13
2017-02-02,HCLTECH,EQ,813.95,814.0,834.1,810.15,822.5,827.15,824.55,1880043,1550185967.45,76103,1085361.0,57.73
2017-02-03,HCLTECH,EQ,827.15,825.0,835.7,816.85,832.0,830.75,826.46,1128529,932682776.15,36229,615351.0,54.53
2017-02-06,HCLTECH,EQ,830.75,835.0,836.5,816.6,825.0,824.1,823.99,1092538,900235770.6,48534,698589.0,63.94
2017-02-07,HCLTECH,EQ,824.1,824.0,827.7,812.0,814.4,815.7,819.89,1302540,1067939901.75,58802,864984.0,66.41
2017-02-08,HCLTECH,EQ,815.7,819.0,819.05,804.75,808.85,808.5,810.88,1412405,1145288953.4,32780,1096196.0,77.61
2017-02-09,HCLTECH,EQ,808.5,810.95,822.3,802.05,819.8,819.7,815.8,1565134,1276830438.5,60458,1001516.0,63.99
2017-02-10,HCLTECH,EQ,819.7,822.1,830.0,812.3,829.9,828.4,823.91,1775497,1462855641.35,46490,1001902.0,56.43
2017-02-13,HCLTECH,EQ,828.4,831.0,833.65,821.0,825.9,827.3,826.86,604628,499941798.05,25643,311124.0,51.46
2017-02-14,HCLTECH,EQ,827.3,829.2,834.45,824.5,831.95,832.0,830.75,1123252,933143460.5,54170,686996.0,61.16
2017-02-15,HCLTECH,EQ,832.0,832.0,838.6,822.6,830.5,830.3,832.57,997883,830803049.9,36136,536361.0,53.75
2017-02-16,HCLTECH,EQ,830.3,827.25,846.9,827.25,844.75,845.0,841.28,1720661,1447552616.9,48848,1155881.0,67.18
2017-02-17,HCLTECH,EQ,845.0,850.0,850.0,831.1,839.05,839.25,838.23,1039851,871633254.7,43887,632914.0,60.87
2017-02-20,HCLTECH,EQ,839.25,842.0,847.0,837.25,846.8,844.0,842.15,665504,560455923.1,36559,379460.0,57.02
2017-02-21,HCLTECH,EQ,844.0,844.1,862.5,844.1,849.0,851.3,855.93,1537048,1315602768.45,42063,894141.0,58.17
2017-02-22,HCLTECH,EQ,851.3,852.3,865.0,830.55,833.05,834.2,850.6,1743670,1483174029.95,71753,895347.0,51.35
2017-02-23,HCLTECH,EQ,834.2,835.0,851.0,835.0,839.9,842.85,843.74,3388092,2858682019.45,67254,2805321.0,82.8
2017-02-27,HCLTECH,EQ,842.85,844.9,851.35,836.05,840.8,839.95,844.59,1192619,1007277465.75,37840,676162.0,56.7
2017-02-28,HCLTECH,EQ,839.95,844.0,846.0,835.85,839.5,840.1,839.79,1143055,959926399.7,62229,848251.0,74.21
2017-03-01,HCLTECH,EQ,840.1,843.0,851.0,839.55,846.6,849.1,847.21,1096847,929259045.1,38342,778393.0,70.97
2017-03-02,HCLTECH,EQ,849.1,850.0,853.5,839.3,839.3,843.75,847.3,867846,735322106.35,32385,579174.0,66.74
2017-03-03,HCLTECH,EQ,843.75,844.0,854.8,835.15,850.4,852.9,846.62,856232,724903298.15,26372,545643.0,63.73
2017-03-06,HCLTECH,EQ,852.9,850.7,867.7,846.1,854.0,855.55,858.12,1542308,1323479132.4,41162,802617.0,52.04
2017-03-07,HCLTECH,EQ,855.55,861.7,861.7,852.2,856.0,857.35,856.59,747022,639894944.1,33535,495283.0,66.3
